FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_300spots_bg_200_0_I_10000_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_300spots_bg_200_0_I_10000_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
160	300	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
7110.33	35778.2	5056.61	511.734	198.445	22296.1	215.19	215.19	598.1	339.307	302.68	887.595	390.329	258.17	856.61	6	45	225	18	43	47	223	227	15	21	656	160.242	44.25	0.68533	1	1	-1
7242	11120.2	2472.78	493.505	203.553	21902.1	215.27	215.27	588.476	330.672	298.963	918.871	361.998	240.179	972.776	6	46	71	9	44	48	69	73	6	12	641	155.787	44.9437	0.696074	1	1	-1
7200.85	32437.3	3337.13	489.879	197.542	21613.1	218.697	218.697	607.984	320.205	308.15	909.069	320.853	277.278	937.132	6	46	204	12	44	48	202	206	9	15	656	166.781	41.9181	0.649214	1	1	-1
7490.88	14404.5	6637.48	506.335	202.959	19443.1	211.582	211.582	588.687	312.286	321.548	908.681	290.879	324.481	937.477	6	48	91	23	46	50	89	93	20	26	686	178.294	42.8199	0.66318	1	1	-1
7626.75	30850	3651.99	501.987	196.741	21798.2	218.152	218.152	601.63	304.794	311.815	913.185	266.755	290.026	951.99	6	49	194	13	47	51	192	196	10	16	679	169.089	42.6972	0.66128	1	1	-1
7881.55	12469.1	2800.45	506.605	200.597	18106.4	215.517	215.517	585.352	331.178	317.123	926.088	361.553	309.149	1000.45	6	50	79	10	48	52	77	81	7	13	662	172.71	42.4731	0.657809	1	1	-1
8216.84	32256.1	4621.54	499.211	203.61	22774.2	214.423	214.423	587.504	334.597	302.624	931.615	376.841	256.132	1021.54	7	52	203	16	50	54	201	205	13	19	626	158.486	43.4362	0.672725	1	1	-1
8392.48	9010.44	2802.15	503.899	201.468	22365.4	213.657	213.657	593.322	339.343	333.593	849.053	392.48	370.436	702.155	7	53	57	11	51	55	55	59	8	14	660	155.144	43.2142	0.669287	1	1	-1
8532.79	2010.88	6859.76	501.235	201.272	23273.7	214.635	214.635	591.593	334.297	300.854	889.205	372.791	250.877	859.755	6	54	14	24	52	56	12	16	21	27	635	160.497	42.8543	0.663713	1	1	-1
8519.83	32625.9	7105.1	493.398	200.058	26455.6	217.866	217.866	593.072	330.82	315.9	874.411	359.827	305.906	805.105	6	54	205	25	52	56	203	207	22	28	677	167.61	41.5663	0.643765	1	1	-1
